日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2017-11-10,300725,3.9,4.97,4.97,3.9,22,34908.0,35.55,65.12,1.96,0.01
2017-11-13,300725,5.62,5.62,5.62,5.62,6,10758.0,0.0,13.08,0.65,0.0
2017-11-14,300725,6.32,6.32,6.32,6.32,12,23664.0,0.0,12.46,0.7,0.01
2017-11-15,300725,7.1,7.1,7.1,7.1,26,56394.0,0.0,12.34,0.78,0.01
2017-11-16,300725,7.96,7.96,7.96,7.96,34,81124.0,0.0,12.11,0.86,0.02
2017-11-17,300725,8.9,8.9,8.9,8.9,28,73500.0,0.0,11.81,0.94,0.02
2017-11-20,300725,9.94,9.94,9.94,9.94,71,205048.0,0.0,11.69,1.04,0.04
2017-11-21,300725,11.08,11.08,11.08,11.08,66,209682.0,0.0,11.47,1.14,0.04
2017-11-22,300725,12.33,12.33,12.33,12.33,195,681525.0,0.0,11.28,1.25,0.11
2017-11-23,300725,13.71,13.71,13.71,13.71,650,2499250.0,0.0,11.19,1.38,0.35
2017-11-24,300725,15.23,15.23,15.23,15.23,867,3667410.0,0.0,11.09,1.52,0.47
2017-11-27,300725,16.9,16.9,16.9,16.9,1223,5690619.0,0.0,10.97,1.67,0.67
2017-11-28,300725,18.73,18.73,18.73,18.73,2033,10405354.0,0.0,10.83,1.83,1.11
2017-11-29,300725,20.75,20.75,20.75,20.75,1118,6294452.0,0.0,10.78,2.02,0.61
2017-11-30,300725,22.97,22.97,22.97,22.97,1152,7134336.0,0.0,10.7,2.22,0.63
2017-12-01,300725,25.42,25.42,25.42,25.42,4807,32744534.0,0.0,10.67,2.45,2.62
2017-12-04,300725,28.1,25.25,28.1,24.98,130285,920287392.0,12.27,-0.67,-0.17,71.06
2017-12-05,300725,26.23,25.46,26.86,25.18,71668,496852608.0,6.65,0.83,0.21,39.09
2017-12-06,300725,26.63,28.15,28.15,26.4,74353,549222896.0,6.87,10.57,2.69,40.56
2017-12-07,300725,27.74,31.12,31.12,27.63,58869,462522624.0,12.4,10.55,2.97,32.11
2017-12-08,300725,32.07,34.37,34.37,32.07,37273,330214512.0,7.39,10.44,3.25,20.33
2017-12-11,300725,36.88,37.2,37.9,34.92,74977,718166176.0,8.67,8.23,2.83,40.9
2017-12-19,300725,34.84,35.86,36.72,33.71,56042,522708352.0,8.09,-3.6,-1.34,30.57
2017-12-20,300725,36.1,39.59,39.59,36.06,48740,489795968.0,9.84,10.4,3.73,26.59
2017-12-21,300725,40.75,43.7,43.7,39.18,32000,348563712.0,11.42,10.38,4.11,17.45
2017-12-22,300725,45.92,45.09,48.22,45.09,59284,722633520.0,7.16,3.18,1.39,32.34
2017-12-25,300725,46.08,47.79,48.6,43.83,53529,649971024.0,10.58,5.99,2.7,29.2
2017-12-26,300725,47.25,46.41,49.39,45.92,50176,620568976.0,7.26,-2.89,-1.38,27.37
2017-12-27,300725,45.09,47.15,49.79,44.73,53705,662134448.0,10.9,1.59,0.74,29.29
2017-12-28,300725,47.47,45.14,51.93,44.97,63093,802360688.0,14.76,-4.26,-2.01,34.41
2017-12-29,300725,45.15,43.63,46.39,43.12,44692,522144368.0,7.24,-3.35,-1.51,24.38
2018-01-02,300725,43.75,44.21,45.21,42.02,35595,410048736.0,7.31,1.33,0.58,19.42
2018-01-03,300725,44.3,42.39,44.3,42.33,31514,355463968.0,4.46,-4.12,-1.82,17.19
2018-01-04,300725,41.68,45.6,46.47,41.36,45378,524357568.0,12.05,7.57,3.21,24.75
2018-01-05,300725,44.65,47.41,48.62,44.33,40713,498511904.0,9.41,3.97,1.81,22.21
2018-01-08,300725,46.67,46.67,50.41,45.88,39866,502959152.0,9.55,-1.56,-0.74,21.75
2018-01-09,300725,46.87,51.48,51.48,46.87,43476,559241248.0,9.88,10.31,4.81,23.71
2018-01-10,300725,50.22,52.43,53.81,49.24,43624,582793168.0,8.88,1.85,0.95,23.79
2018-01-11,300725,51.4,51.21,53.53,50.88,31399,425117712.0,5.05,-2.33,-1.22,17.13
2018-01-12,300725,51.44,52.31,54.47,51.44,32752,451723696.0,5.92,2.15,1.1,17.86
2018-01-15,300725,51.4,49.83,53.64,49.74,31390,422998288.0,7.46,-4.74,-2.48,17.12
2018-01-16,300725,51.8,54.93,54.95,51.21,49752,700515104.0,7.51,10.23,5.1,27.14
2018-01-17,300725,53.77,51.01,54.54,49.43,37183,503392544.0,9.3,-7.14,-3.92,20.28
2018-01-18,300725,51.75,51.92,52.94,50.61,22160,299979664.0,4.57,1.78,0.91,12.09
2018-01-19,300725,51.76,50.85,53.37,49.63,28135,375627648.0,7.2,-2.06,-1.07,15.35
2018-01-22,300725,50.61,45.62,50.61,45.62,26502,330435456.0,9.81,-10.29,-5.23,14.46
2018-01-23,300725,44.65,45.35,47.32,43.12,29737,351203376.0,9.21,-0.59,-0.27,16.22
2018-01-24,300725,44.54,46.08,46.2,43.76,22643,267640228.0,5.38,1.61,0.73,12.35
2018-01-25,300725,45.88,43.71,45.88,43.12,21662,252683152.0,5.99,-5.14,-2.37,11.82
2018-01-26,300725,43.83,47.02,48.05,43.83,26667,321778016.0,9.65,7.57,3.31,14.55
2018-01-29,300725,45.49,44.7,45.57,42.33,24785,285732352.0,6.89,-4.93,-2.32,13.52
2018-01-30,300725,44.3,41.06,44.7,40.49,21736,241514606.0,9.42,-8.14,-3.64,11.86
2018-01-31,300725,40.32,37.24,41.03,37.2,23158,234922029.0,9.33,-9.3,-3.82,12.63
2018-02-01,300725,35.31,37.08,38.92,35.31,18200,180197772.0,9.69,-0.43,-0.16,9.93
2018-02-02,300725,36.91,35.83,38.65,35.1,18316,177502012.0,9.57,-3.37,-1.25,9.99
2018-02-05,300725,35.31,32.48,35.95,32.21,23296,207498038.0,10.44,-9.35,-3.35,12.71
2018-02-06,300725,32.13,32.49,35.23,31.52,36577,323946160.0,11.42,0.03,0.01,19.95
2018-02-07,300725,33.65,32.98,33.97,31.16,33724,292788800.0,8.65,1.51,0.49,18.39
2018-02-08,300725,32.14,33.46,33.77,31.68,28226,245068906.0,6.34,1.46,0.48,15.4
2018-02-09,300725,32.07,32.5,34.24,31.42,26225,228021923.0,8.43,-2.87,-0.96,14.3
2018-02-12,300725,33.08,33.39,34.2,32.63,22624,200417752.0,4.83,2.74,0.89,12.34
2018-02-13,300725,33.53,31.22,33.57,31.2,24416,207971787.0,7.1,-6.5,-2.17,13.32
2018-02-14,300725,30.51,29.41,31.09,28.95,21507,170788528.0,6.85,-5.8,-1.81,11.73
2018-02-22,300725,29.81,30.46,30.88,29.53,16240,130974236.0,4.59,3.57,1.05,8.86
2018-02-23,300725,30.42,32.13,32.54,29.95,26872,224727822.0,8.5,5.48,1.67,14.66
2018-02-26,300725,32.97,34.91,35.49,32.43,35615,321200624.0,9.52,8.65,2.78,19.43
2018-02-27,300725,34.57,34.95,35.78,33.79,28918,264430624.0,5.7,0.11,0.04,15.77
2018-02-28,300725,34.17,33.89,34.79,33.26,18869,169506072.0,4.38,-3.03,-1.06,10.29
2018-03-01,300725,33.59,35.76,36.73,33.59,31909,299526112.0,9.27,5.52,1.87,17.4
2018-03-02,300725,34.92,34.35,35.41,34.0,21930,200846338.0,3.94,-3.94,-1.41,11.96
2018-03-05,300725,34.54,35.52,35.97,34.24,21710,201745222.0,5.04,3.41,1.17,11.84
2018-03-06,300725,36.65,39.21,39.21,36.65,16129,162701595.0,7.21,10.39,3.69,8.8
2018-03-07,300725,41.7,39.77,41.88,39.57,41501,442477472.0,5.89,1.43,0.56,22.64
2018-03-08,300725,39.43,42.2,43.79,38.4,40589,441232816.0,13.55,6.11,2.43,22.14
2018-03-09,300725,41.29,42.04,43.07,40.62,29074,317681056.0,5.81,-0.38,-0.16,15.86
2018-03-12,300725,42.37,42.9,43.62,41.46,27038,302107664.0,5.14,2.05,0.86,14.75
2018-03-13,300725,42.92,40.9,43.44,40.63,23657,261255418.0,6.55,-4.66,-2.0,12.9
2018-03-14,300725,40.6,39.85,41.75,39.35,21287,226907024.0,5.87,-2.57,-1.05,11.61
2018-03-15,300725,38.48,37.97,38.73,36.42,28456,282352432.0,5.8,-4.72,-1.88,15.52
2018-03-16,300725,37.99,38.48,39.79,37.82,19597,200292082.0,5.19,1.34,0.51,10.69
2018-03-19,300725,38.05,38.62,39.53,37.2,17072,174558047.0,6.06,0.36,0.14,9.31
2018-03-20,300725,37.79,42.63,42.63,37.6,32238,346136944.0,13.02,10.38,4.01,17.58
2018-03-21,300725,43.91,41.15,44.93,41.15,36816,414704144.0,8.87,-3.47,-1.48,20.08
2018-03-22,300725,41.94,40.08,42.53,40.08,24372,263369492.0,5.95,-2.6,-1.07,13.29
2018-03-23,300725,36.17,35.92,38.73,35.92,30617,297917808.0,7.01,-10.38,-4.16,16.7
2018-03-26,300725,35.23,38.62,39.08,35.03,23387,228572611.0,11.28,7.52,2.7,12.76
2018-03-27,300725,38.39,39.44,41.31,38.19,26783,278185952.0,8.08,2.12,0.82,14.61
2018-03-28,300725,38.78,40.39,41.89,38.39,27091,288556112.0,8.87,2.41,0.95,14.78
2018-03-29,300725,40.36,39.84,41.86,38.58,19422,202970353.0,8.12,-1.36,-0.55,10.59
2018-03-30,300725,40.36,41.25,41.49,39.77,23683,254450640.0,4.32,3.54,1.41,12.92
2018-04-02,300725,41.18,44.1,45.49,41.18,39123,445482192.0,10.45,6.91,2.85,21.34
2018-04-03,300725,42.9,44.31,44.8,42.63,29269,335254208.0,4.92,0.48,0.21,15.96
2018-04-04,300725,46.2,42.68,48.37,42.6,31009,368283984.0,13.02,-3.68,-1.63,16.91
2018-04-09,300725,41.84,41.55,42.41,39.78,22316,241605962.0,6.16,-2.65,-1.13,12.17
2018-04-10,300725,42.33,43.91,44.14,40.98,28461,321556096.0,7.61,5.68,2.36,15.52
2018-04-11,300725,43.23,43.47,44.39,43.13,17785,203420893.0,2.87,-1.0,-0.44,9.7
2018-04-12,300725,43.51,43.66,45.04,43.32,19983,230901996.0,3.96,0.44,0.19,10.9
2018-04-13,300725,44.86,41.38,45.49,41.27,27473,308940608.0,9.67,-5.22,-2.28,14.99
2018-04-16,300725,40.31,43.47,44.38,40.31,23877,268451360.0,9.84,5.05,2.09,13.02
2018-04-17,300725,43.43,40.71,43.91,40.17,21125,232815702.0,8.6,-6.35,-2.76,11.52
2018-04-18,300725,41.38,41.16,41.53,38.86,16472,174535976.0,6.56,1.11,0.45,8.98
2018-04-19,300725,41.23,40.99,41.65,40.6,14525,156640646.0,2.55,-0.41,-0.17,7.92
2018-04-20,300725,40.04,38.03,40.95,38.03,18519,191267026.0,7.12,-7.22,-2.96,10.1
2018-04-23,300725,38.34,38.9,39.41,37.61,10922,110868794.0,4.73,2.29,0.87,5.96
2018-04-24,300725,38.98,40.68,40.9,38.98,15164,160261230.0,4.94,4.58,1.78,8.27
2018-04-25,300725,39.98,41.41,41.41,39.98,17301,185640855.0,3.52,1.79,0.73,9.44
2018-04-26,300725,41.15,39.18,41.38,39.18,16206,170822695.0,5.31,-5.39,-2.23,8.84
2018-04-27,300725,39.52,40.4,41.25,38.78,16117,170486523.0,6.3,3.11,1.22,8.79
2018-05-02,300725,40.44,41.34,42.41,40.41,16076,175224985.0,4.95,2.33,0.94,8.77
2018-05-03,300725,40.61,40.81,41.15,38.85,14250,150056641.0,5.56,-1.28,-0.53,7.77
2018-05-04,300725,40.84,39.59,41.42,39.57,12308,130275998.0,4.53,-2.99,-1.22,6.71
2018-05-07,300725,40.18,41.34,42.41,40.09,18859,204342598.0,5.86,4.42,1.75,10.29
2018-05-08,300725,41.42,41.72,42.69,40.59,15726,171313138.0,5.08,0.92,0.38,8.58
2018-05-09,300725,41.94,41.34,41.98,40.68,11730,126872384.0,3.12,-0.91,-0.38,6.4
2018-05-10,300725,41.25,40.71,41.69,40.28,11922,127553470.0,3.41,-1.52,-0.63,6.5
2018-05-11,300725,40.6,39.96,40.86,39.54,11608,121794170.0,3.24,-1.84,-0.75,6.33
2018-05-14,300725,40.36,41.74,41.77,39.63,17414,186781442.0,5.36,4.45,1.78,9.5
2018-05-15,300725,41.74,42.84,43.21,41.47,21149,236168079.0,4.17,2.64,1.1,11.54
2018-05-16,300725,42.8,44.74,45.49,41.85,27440,316232784.0,8.5,4.44,1.9,14.97
2018-05-17,300725,44.28,44.61,44.84,43.5,17196,198789782.0,3.0,-0.29,-0.13,9.38
2018-05-18,300725,44.62,43.24,45.36,42.59,23494,177527152.0,6.21,-3.07,-1.37,8.54
2018-05-21,300725,43.59,44.32,45.07,42.73,24302,186368810.0,5.41,2.5,1.08,8.84
2018-05-22,300725,44.13,45.68,46.85,43.41,33029,261993342.0,7.76,3.07,1.36,12.01
2018-05-23,300725,45.3,45.43,47.01,45.0,29931,239161429.0,4.4,-0.55,-0.25,10.88
2018-05-24,300725,45.08,44.72,45.82,44.66,20780,163657418.0,2.55,-1.56,-0.71,7.56
2018-05-25,300725,44.3,46.1,46.83,44.17,28242,224175356.0,5.95,3.09,1.38,10.27
2018-05-28,300725,47.82,44.66,48.21,44.66,30771,245115847.0,7.7,-3.12,-1.44,11.19
2018-05-29,300725,44.23,43.03,45.36,43.01,28973,223123117.0,5.26,-3.65,-1.63,10.54
2018-05-30,300725,41.5,38.59,41.5,38.59,32079,224334765.0,6.76,-10.32,-4.44,11.67
2018-05-31,300725,39.33,39.81,40.62,37.69,19493,133751469.0,7.59,3.16,1.22,7.09
2018-06-01,300725,39.39,37.56,39.39,36.97,18104,121251839.0,6.08,-5.65,-2.25,6.58
2018-06-04,300725,38.0,37.69,38.77,37.62,12031,80306224.0,3.06,0.35,0.13,4.37
2018-06-05,300725,37.75,38.93,39.05,37.75,13443,90619195.0,3.45,3.29,1.24,4.89
2018-06-06,300725,38.86,39.33,39.56,38.45,16013,109319392.0,2.85,1.03,0.4,5.82
2018-06-07,300725,39.35,38.08,39.37,38.08,12214,82384210.0,3.28,-3.18,-1.25,4.44
2018-06-08,300725,37.92,37.13,37.92,36.49,11773,76758449.0,3.76,-2.49,-0.95,4.28
2018-06-11,300725,36.9,36.49,37.36,36.37,9319,60137106.0,2.67,-1.72,-0.64,3.39
2018-06-12,300725,36.46,36.26,37.07,34.26,15737,98994456.0,7.7,-0.63,-0.23,5.72
2018-06-13,300725,35.94,35.38,36.37,35.36,9057,56889194.0,2.79,-2.43,-0.88,3.29
2018-06-14,300725,35.3,35.34,36.23,34.29,8701,54417083.0,5.48,-0.11,-0.04,3.16
2018-06-15,300725,35.34,34.22,35.9,34.13,10247,62563796.0,5.01,-3.17,-1.12,3.73
2018-06-19,300725,33.72,32.05,34.59,30.87,16895,97588834.0,10.87,-6.34,-2.17,6.14
2018-06-20,300725,31.88,33.24,33.89,31.76,14013,80759100.0,6.65,3.71,1.19,5.1
2018-06-21,300725,33.82,33.82,34.12,32.79,17305,102269251.0,4.0,1.74,0.58,6.29
2018-06-22,300725,32.95,35.0,35.22,32.95,15316,92287967.0,6.71,3.49,1.18,5.57
2018-06-25,300725,35.01,35.96,36.18,35.01,15623,97751258.0,3.34,2.74,0.96,5.68
2018-06-26,300725,35.32,35.95,36.36,35.19,11048,69572668.0,3.25,-0.03,-0.01,4.02
2018-06-27,300725,35.95,36.28,37.36,35.61,12693,80837517.0,4.87,0.92,0.33,4.62
2018-06-28,300725,35.98,34.73,36.65,34.01,11576,72423364.0,7.28,-4.27,-1.55,4.21
2018-06-29,300725,34.86,36.88,36.98,34.78,15862,100970324.0,6.33,6.19,2.15,5.77
2018-07-02,300725,36.89,36.91,37.95,36.39,16196,105177815.0,4.23,0.08,0.03,5.89
2018-07-03,300725,36.91,37.69,37.71,36.03,14883,96711235.0,4.55,2.11,0.78,5.41
2018-07-04,300725,37.74,36.36,37.92,35.94,11313,73224101.0,5.25,-3.53,-1.33,4.11
2018-07-05,300725,37.38,35.72,37.38,35.7,8907,56941833.0,4.62,-1.76,-0.64,3.24
2018-07-06,300725,35.72,35.84,36.83,34.43,13372,84043000.0,6.72,0.34,0.12,4.86
2018-07-09,300725,35.91,37.7,37.85,35.91,15823,102976042.0,5.41,5.19,1.86,5.75
2018-07-10,300725,37.44,38.18,38.27,37.03,14550,95969494.0,3.29,1.27,0.48,5.29
2018-07-11,300725,37.14,37.58,37.68,36.69,12252,79853571.0,2.59,-1.57,-0.6,4.46
2018-07-12,300725,38.15,38.89,39.14,37.58,18104,122096132.0,4.15,3.49,1.31,6.58
2018-07-13,300725,38.62,40.42,41.81,38.51,30221,212530380.0,8.49,3.93,1.53,10.99
2018-07-16,300725,40.04,41.43,42.11,39.6,24068,172460530.0,6.21,2.5,1.01,8.75
2018-07-17,300725,41.1,40.92,41.5,40.22,17058,121406086.0,3.09,-1.23,-0.51,6.2
2018-07-18,300725,40.92,40.0,42.36,39.96,19402,139749295.0,5.87,-2.25,-0.92,7.06
2018-07-19,300725,39.71,40.22,41.1,39.19,15436,108291515.0,4.78,0.55,0.22,5.61
2018-07-20,300725,40.17,40.47,41.11,39.75,12384,87764802.0,3.38,0.62,0.25,4.5
2018-07-23,300725,41.66,39.56,42.33,38.28,27200,191203510.0,10.01,-2.25,-0.91,9.89
2018-07-24,300725,38.87,40.16,40.75,38.43,16706,115666268.0,5.86,1.52,0.6,6.07
2018-07-25,300725,39.75,38.96,40.02,38.63,13865,95302124.0,3.46,-2.99,-1.2,5.04
2018-07-26,300725,38.87,37.85,39.26,37.5,14597,97693619.0,4.52,-2.85,-1.11,5.31
2018-07-27,300725,37.76,37.49,38.56,37.39,8825,58663156.0,3.09,-0.95,-0.36,3.21
2018-07-30,300725,37.68,34.9,37.68,34.13,16683,104032760.0,9.47,-6.91,-2.59,6.07
2018-07-31,300725,34.84,34.87,35.52,34.55,6027,37141538.0,2.78,-0.09,-0.03,2.19
2018-08-01,300725,34.95,33.95,35.28,33.76,8407,50962519.0,4.36,-2.64,-0.92,3.06
2018-08-02,300725,33.95,33.94,34.22,32.39,10914,63714952.0,5.39,-0.03,-0.01,3.97
2018-08-03,300725,33.71,32.52,34.01,32.52,8243,48136102.0,4.39,-4.18,-1.42,3.0
2018-08-06,300725,32.51,32.22,33.21,30.92,8337,47431362.0,7.04,-0.92,-0.3,3.03
2018-08-07,300725,32.17,32.93,33.0,31.64,13936,79523058.0,4.22,2.2,0.71,5.07
2018-08-08,300725,32.65,31.04,33.08,30.98,11550,65219259.0,6.38,-5.74,-1.89,4.2
2018-08-09,300725,30.53,32.34,32.53,30.11,16246,91107468.0,7.8,4.19,1.3,5.91
2018-08-10,300725,32.21,32.55,33.06,32.06,12959,74515028.0,3.09,0.65,0.21,4.71
2018-08-13,300725,31.93,33.05,33.32,31.63,10420,59844343.0,5.19,1.54,0.5,3.79
2018-08-14,300725,32.85,32.83,33.33,32.53,8371,48555080.0,2.42,-0.67,-0.22,3.04
2018-08-15,300725,32.78,31.68,32.91,31.46,9204,51960889.0,4.42,-3.5,-1.15,3.35
2018-08-16,300725,31.2,31.84,32.27,30.6,7594,42425679.0,5.27,0.51,0.16,2.76
2018-08-17,300725,32.05,30.46,32.27,30.46,9546,52511229.0,5.68,-4.33,-1.38,3.47
2018-08-20,300725,30.33,30.08,30.65,29.1,11141,58684230.0,5.09,-1.25,-0.38,4.05
2018-08-21,300725,30.33,30.85,31.04,29.87,12239,66122408.0,3.89,2.56,0.77,4.45
2018-08-22,300725,30.65,30.01,31.1,29.98,7337,39631063.0,3.63,-2.72,-0.84,2.67
2018-08-23,300725,30.25,31.29,31.29,29.98,14094,76704542.0,4.37,4.27,1.28,5.13
2018-08-24,300725,31.21,30.72,31.28,30.51,8329,45360871.0,2.46,-1.82,-0.57,3.03
2018-08-27,300725,31.05,31.99,32.11,30.72,10640,59421959.0,4.52,4.13,1.27,3.87
2018-08-28,300725,32.65,33.94,35.31,32.65,24320,145095901.0,8.32,6.1,1.95,8.84
2018-08-29,300725,34.13,34.17,34.84,33.78,14693,88527303.0,3.12,0.68,0.23,5.34
2018-08-30,300725,34.27,34.23,34.53,33.95,12044,72420551.0,1.7,0.18,0.06,4.38
2018-08-31,300725,33.95,33.28,33.95,32.94,9703,57044506.0,2.95,-2.78,-0.95,3.53
2018-09-03,300725,33.36,34.53,34.6,32.69,11690,69385165.0,5.74,3.76,1.25,4.25
2018-09-04,300725,34.3,34.72,35.19,34.26,9454,57660662.0,2.69,0.55,0.19,3.44
2018-09-05,300725,34.6,33.74,34.61,33.72,7480,44834777.0,2.56,-2.82,-0.98,2.72
2018-09-06,300725,33.54,33.89,34.66,33.53,7107,42599907.0,3.35,0.44,0.15,2.58
2018-09-07,300725,34.05,34.02,34.69,33.54,8391,50524174.0,3.39,0.38,0.13,3.05
2018-09-10,300725,33.72,32.85,33.93,32.79,6792,39823910.0,3.35,-3.44,-1.17,2.47
2018-09-11,300725,32.94,35.11,35.19,32.86,16649,100682462.0,7.09,6.88,2.26,6.05
2018-09-12,300725,35.07,33.82,35.39,33.59,14695,88786541.0,5.13,-3.67,-1.29,5.34
2018-09-13,300725,34.18,34.03,34.36,32.79,12865,75742200.0,4.64,0.62,0.21,4.68
2018-09-14,300725,33.98,33.15,33.98,33.06,6123,35950605.0,2.7,-2.59,-0.88,2.23
2018-09-17,300725,32.94,31.26,33.24,30.9,14103,78654013.0,7.06,-5.7,-1.89,5.13
2018-09-18,300725,31.05,31.65,31.97,30.69,8217,45434821.0,4.09,1.25,0.39,2.99
2018-09-19,300725,31.63,32.2,32.63,31.36,12274,69324912.0,4.01,1.74,0.55,4.46
2018-09-20,300725,32.07,31.69,32.49,31.66,5415,30617165.0,2.58,-1.58,-0.51,1.97
2018-09-21,300725,31.77,32.52,32.91,31.77,7549,43112523.0,3.6,2.62,0.83,2.75
2018-09-25,300725,32.71,32.96,33.24,32.35,5088,29460554.0,2.74,1.35,0.44,1.85
2018-09-26,300725,32.95,33.04,33.33,32.65,7242,42081988.0,2.06,0.24,0.08,2.63
2018-09-27,300725,33.05,33.23,33.81,32.72,9241,54328808.0,3.3,0.58,0.19,3.36
2018-09-28,300725,33.21,33.27,33.68,32.99,6120,35864785.0,2.08,0.12,0.04,2.23
2018-10-08,300725,32.47,31.43,32.88,31.36,7035,39813318.0,4.57,-5.53,-1.84,2.56
2018-10-09,300725,31.65,32.05,32.62,31.65,5464,30985255.0,3.09,1.97,0.62,1.99
2018-10-10,300725,31.9,32.29,32.75,31.9,4681,26674323.0,2.65,0.75,0.24,1.7
2018-10-11,300725,31.34,28.92,31.45,28.92,10479,55475657.0,7.84,-10.44,-3.37,3.81
2018-10-12,300725,28.62,29.08,29.39,28.04,8382,42583549.0,4.67,0.55,0.16,3.05
2018-10-15,300725,30.49,31.64,32.05,30.16,18311,101474177.0,6.5,8.8,2.56,6.66
2018-10-16,300725,31.52,30.63,31.58,30.05,10100,55223785.0,4.84,-3.19,-1.01,3.67
2018-10-17,300725,31.17,30.22,31.45,29.45,8979,48253256.0,6.53,-1.34,-0.41,3.27
2018-10-18,300725,30.27,29.3,30.27,28.92,6324,32984951.0,4.47,-3.04,-0.92,2.3
2018-10-19,300725,28.68,30.26,30.56,28.24,9867,51607548.0,7.92,3.28,0.96,3.59
2018-10-22,300725,30.46,31.98,32.1,30.46,9981,55494489.0,5.42,5.68,1.72,3.63
2018-10-23,300725,31.76,31.08,32.04,30.87,7920,43988418.0,3.66,-2.81,-0.9,2.88
2018-10-24,300725,30.88,31.0,31.45,30.71,4952,27150549.0,2.38,-0.26,-0.08,1.8
2018-10-25,300725,29.4,30.66,30.98,29.27,5403,28838460.0,5.52,-1.1,-0.34,1.96
2018-10-26,300725,31.43,30.69,32.04,30.56,10473,57900153.0,4.83,0.1,0.03,3.81
2018-10-29,300725,30.27,31.1,31.72,28.99,9389,50685675.0,8.9,1.34,0.41,3.41
2018-10-30,300725,30.88,31.67,32.21,30.13,8246,45673373.0,6.69,1.83,0.57,3.0
2018-10-31,300725,31.73,32.69,33.42,31.46,15085,87005561.0,6.19,3.22,1.02,5.49
2018-11-01,300725,32.61,32.38,33.05,32.23,11284,65063958.0,2.51,-0.95,-0.31,4.1
2018-11-02,300725,33.03,33.7,33.83,32.65,14133,83081940.0,3.64,4.08,1.32,5.14
2018-11-05,300725,32.84,32.77,33.52,32.39,15180,87967609.0,3.35,-2.76,-0.93,5.52
2018-11-06,300725,32.42,32.64,32.75,31.89,7791,44394784.0,2.62,-0.4,-0.13,2.83
2018-11-07,300725,32.59,32.08,32.87,32.06,7454,42695768.0,2.48,-1.72,-0.56,2.71
2018-11-08,300725,32.18,31.87,32.35,31.49,6082,34207126.0,2.68,-0.65,-0.21,2.21
2018-11-09,300725,31.79,31.17,32.13,31.05,6030,33639188.0,3.39,-2.2,-0.7,2.19
2018-11-12,300725,30.88,32.17,32.59,30.59,10317,58056914.0,6.42,3.21,1.0,1.57
2018-11-13,300725,31.8,32.68,33.03,31.69,12837,74044596.0,4.17,1.59,0.51,1.95
2018-11-14,300725,32.84,32.42,33.03,32.06,9053,51842172.0,2.97,-0.8,-0.26,1.38
2018-11-15,300725,32.23,33.3,33.3,31.83,12182,70204959.0,4.53,2.71,0.88,1.85
2018-11-16,300725,33.33,33.42,33.71,32.81,12379,72452600.0,2.7,0.36,0.12,1.88
2018-11-19,300725,33.36,32.93,33.37,32.53,9112,52626015.0,2.51,-1.47,-0.49,1.38
2018-11-20,300725,32.65,31.82,32.86,31.69,7411,42029991.0,3.55,-3.37,-1.11,1.13
2018-11-21,300725,31.32,31.75,32.03,31.32,5462,30514801.0,2.23,-0.22,-0.07,0.83
2018-11-22,300725,31.75,31.34,31.98,31.34,5693,31723558.0,2.02,-1.29,-0.41,0.87
2018-11-23,300725,31.3,30.58,31.58,30.49,6369,34726878.0,3.48,-2.43,-0.76,0.97
2018-11-26,300725,30.2,30.34,31.02,30.0,3377,18118786.0,3.34,-0.78,-0.24,0.51
2018-11-27,300725,30.43,30.37,30.66,30.27,4444,23871305.0,1.29,0.1,0.03,0.68
2018-11-28,300725,30.42,30.96,30.96,29.97,7227,39080170.0,3.26,1.94,0.59,1.1
2018-11-29,300725,31.29,30.56,31.34,30.45,9313,50808138.0,2.87,-1.29,-0.4,1.42
2018-11-30,300725,30.51,30.52,30.68,29.69,4930,26459018.0,3.24,-0.13,-0.04,0.75
2018-12-03,300725,31.16,31.19,31.94,30.87,15317,84973854.0,3.51,2.2,0.67,2.33
2018-12-04,300725,31.2,31.19,31.65,31.18,8272,45802040.0,1.51,0.0,0.0,1.26
2018-12-05,300725,30.81,33.6,33.6,30.69,28484,163317474.0,9.33,7.73,2.41,4.33
2018-12-06,300725,33.27,32.53,33.52,32.53,18932,110270494.0,2.95,-3.18,-1.07,2.88
2018-12-07,300725,32.82,33.36,33.45,32.35,13761,79699832.0,3.38,2.55,0.83,2.09
2018-12-10,300725,33.17,32.27,33.17,32.05,9602,54833134.0,3.36,-3.27,-1.09,1.46
2018-12-11,300725,32.27,33.11,33.26,32.16,7903,45559712.0,3.41,2.6,0.84,1.2
2018-12-12,300725,33.1,32.87,33.23,32.67,5487,31782324.0,1.69,-0.72,-0.24,0.83
2018-12-13,300725,32.9,33.3,34.04,32.82,10554,62379195.0,3.71,1.31,0.43,1.6
2018-12-14,300725,33.42,33.33,34.3,33.12,14969,88994857.0,3.54,0.09,0.03,2.27
2018-12-17,300725,33.32,32.5,33.32,31.7,12733,72514914.0,4.86,-2.49,-0.83,1.93
2018-12-18,300725,32.33,31.97,32.64,31.7,7524,42552270.0,2.89,-1.63,-0.53,1.14
2018-12-19,300725,32.17,31.29,32.61,31.2,10095,56975161.0,4.41,-2.13,-0.68,1.53
2018-12-20,300725,30.88,31.11,31.74,30.84,6120,33717178.0,2.88,-0.58,-0.18,0.93
2018-12-21,300725,30.76,30.93,31.06,29.96,7959,42818800.0,3.54,-0.58,-0.18,1.21
